customer_id,subscription_id,signup_month,billing_month,signup_month_start,billing_month_start,pricing_tier,monthly_price,subscription_status,revenue_change_type,country,company_size
C099,S099,2023-01,2023-06,January,June,Basic,100,Active,No Change,Australia,Large
C099,S099,2023-01,2023-07,January,July,Basic,100,Active,No Change,Australia,Large
C099,S099,2023-01,2023-08,January,August,Basic,100,Active,No Change,Australia,Large
C099,S099,2023-01,2023-09,January,September,Basic,100,Active,No Change,Australia,Large
C099,S099,2023-01,2023-10,January,October,Basic,100,Churned,Churn,Australia,Large
C100,S100,2023-04,2023-04,April,April,Enterprise,600,Active,New,Australia,Large
C100,S100,2023-04,2023-05,April,May,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-06,April,June,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-07,April,July,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-08,April,August,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-09,April,September,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-10,April,October,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-11,April,November,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2023-12,April,December,Enterprise,600,Active,No Change,Australia,Large
C100,S100,2023-04,2024-01,April,January,Enterprise,600,Churned,Churn,Australia,Large
C101,S101,2023-02,2023-02,February,February,Pro,250,Active,New,UK,Mid
C101,S101,2023-02,2023-03,February,March,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-04,February,April,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-05,February,May,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-06,February,June,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-07,February,July,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-08,February,August,Pro,250,Active,Expansion,UK,Mid
C101,S101,2023-02,2023-09,February,September,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-10,February,October,Pro,250,Active,Expansion,UK,Mid
C101,S101,2023-02,2023-11,February,November,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2023-12,February,December,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-01,February,January,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-02,February,February,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-03,February,March,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-04,February,April,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-05,February,May,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-06,February,June,Pro,250,Active,No Change,UK,Mid
C101,S101,2023-02,2024-07,February,July,Pro,250,Churned,Churn,UK,Mid
C102,S102,2023-06,2023-06,June,June,Pro,250,Active,New,USA,Small
C102,S102,2023-06,2023-07,June,July,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2023-08,June,August,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2023-09,June,September,Pro,250,Active,Expansion,USA,Small
C102,S102,2023-06,2023-10,June,October,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2023-11,June,November,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2023-12,June,December,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2024-01,June,January,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2024-02,June,February,Pro,250,Active,Expansion,USA,Small
C102,S102,2023-06,2024-03,June,March,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2024-04,June,April,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2024-05,June,May,Pro,250,Active,No Change,USA,Small
C102,S102,2023-06,2024-06,June,June,Enterprise,600,Active,Expansion,USA,Small
C102,S102,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,USA,Small
C102,S102,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,USA,Small
C102,S102,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,USA,Small
C102,S102,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,USA,Small
C102,S102,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,USA,Small
C102,S102,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,USA,Small
C103,S103,2023-05,2023-05,May,May,Basic,100,Active,New,India,Large
C103,S103,2023-05,2023-06,May,June,Pro,250,Active,Expansion,India,Large
C103,S103,2023-05,2023-07,May,July,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2023-08,May,August,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2023-09,May,September,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2023-10,May,October,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2023-11,May,November,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2023-12,May,December,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2024-01,May,January,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2024-02,May,February,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2024-03,May,March,Pro,250,Active,No Change,India,Large
C103,S103,2023-05,2024-04,May,April,Pro,250,Churned,Churn,India,Large
C104,S104,2023-01,2023-01,January,January,Pro,250,Active,New,India,Small
C104,S104,2023-01,2023-02,January,February,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-03,January,March,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-04,January,April,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-05,January,May,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-06,January,June,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-07,January,July,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-08,January,August,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-09,January,September,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-10,January,October,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-11,January,November,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2023-12,January,December,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2024-01,January,January,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2024-02,January,February,Pro,250,Active,Expansion,India,Small
C104,S104,2023-01,2024-03,January,March,Pro,250,Active,No Change,India,Small
C104,S104,2023-01,2024-04,January,April,Pro,250,Churned,Churn,India,Small
C105,S105,2023-06,2023-06,June,June,Pro,250,Active,New,India,Mid
C105,S105,2023-06,2023-07,June,July,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2023-08,June,August,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2023-09,June,September,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2023-10,June,October,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2023-11,June,November,Pro,250,Active,Expansion,India,Mid
C105,S105,2023-06,2023-12,June,December,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-01,June,January,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-02,June,February,Pro,250,Active,Expansion,India,Mid
C105,S105,2023-06,2024-03,June,March,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-04,June,April,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-05,June,May,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-06,June,June,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-07,June,July,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-08,June,August,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-09,June,September,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-10,June,October,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-11,June,November,Pro,250,Active,No Change,India,Mid
C105,S105,2023-06,2024-12,June,December,Pro,250,Active,No Change,India,Mid
C106,S106,2023-06,2023-06,June,June,Basic,100,Active,New,Germany,Mid
C106,S106,2023-06,2023-07,June,July,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2023-08,June,August,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2023-09,June,September,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2023-10,June,October,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2023-11,June,November,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2023-12,June,December,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-01,June,January,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-02,June,February,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-03,June,March,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-04,June,April,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-05,June,May,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-06,June,June,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-07,June,July,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-08,June,August,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-09,June,September,Basic,100,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-10,June,October,Pro,250,Active,Expansion,Germany,Mid
C106,S106,2023-06,2024-11,June,November,Pro,250,Active,No Change,Germany,Mid
C106,S106,2023-06,2024-12,June,December,Pro,250,Active,No Change,Germany,Mid
C107,S107,2023-02,2023-02,February,February,Pro,250,Active,New,USA,Large
C107,S107,2023-02,2023-03,February,March,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-04,February,April,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-05,February,May,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-06,February,June,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-07,February,July,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-08,February,August,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-09,February,September,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-10,February,October,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-11,February,November,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2023-12,February,December,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-01,February,January,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-02,February,February,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-03,February,March,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-04,February,April,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-05,February,May,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-06,February,June,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-07,February,July,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-08,February,August,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-09,February,September,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-10,February,October,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-11,February,November,Pro,250,Active,No Change,USA,Large
C107,S107,2023-02,2024-12,February,December,Pro,250,Active,No Change,USA,Large
C108,S108,2023-05,2023-05,May,May,Basic,100,Active,New,Germany,Large
C108,S108,2023-05,2023-06,May,June,Basic,100,Active,No Change,Germany,Large
C108,S108,2023-05,2023-07,May,July,Basic,100,Active,No Change,Germany,Large
C108,S108,2023-05,2023-08,May,August,Pro,250,Active,Expansion,Germany,Large
C108,S108,2023-05,2023-09,May,September,Pro,250,Active,No Change,Germany,Large
C108,S108,2023-05,2023-10,May,October,Pro,250,Active,No Change,Germany,Large
C108,S108,2023-05,2023-11,May,November,Pro,250,Active,No Change,Germany,Large
C108,S108,2023-05,2023-12,May,December,Pro,250,Active,No Change,Germany,Large
C108,S108,2023-05,2024-01,May,January,Pro,250,Active,No Change,Germany,Large
C108,S108,2023-05,2024-02,May,February,Pro,250,Churned,Churn,Germany,Large
C109,S109,2023-05,2023-05,May,May,Basic,100,Active,New,Germany,Large
C109,S109,2023-05,2023-06,May,June,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-07,May,July,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-08,May,August,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-09,May,September,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-10,May,October,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-11,May,November,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2023-12,May,December,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2024-01,May,January,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2024-02,May,February,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2024-03,May,March,Basic,100,Active,No Change,Germany,Large
C109,S109,2023-05,2024-04,May,April,Pro,250,Active,Expansion,Germany,Large
C109,S109,2023-05,2024-05,May,May,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-06,May,June,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-07,May,July,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-08,May,August,Pro,250,Active,Expansion,Germany,Large
C109,S109,2023-05,2024-09,May,September,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-10,May,October,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-11,May,November,Pro,250,Active,No Change,Germany,Large
C109,S109,2023-05,2024-12,May,December,Pro,250,Active,No Change,Germany,Large
C110,S110,2023-05,2023-05,May,May,Pro,250,Active,New,USA,Mid
C110,S110,2023-05,2023-06,May,June,Pro,250,Active,No Change,USA,Mid
C110,S110,2023-05,2023-07,May,July,Pro,250,Active,No Change,USA,Mid
C110,S110,2023-05,2023-08,May,August,Pro,250,Churned,Churn,USA,Mid
C111,S111,2023-06,2023-06,June,June,Basic,100,Active,New,UK,Mid
C111,S111,2023-06,2023-07,June,July,Basic,100,Active,No Change,UK,Mid
C111,S111,2023-06,2023-08,June,August,Basic,100,Active,No Change,UK,Mid
C111,S111,2023-06,2023-09,June,September,Basic,100,Active,No Change,UK,Mid
C111,S111,2023-06,2023-10,June,October,Basic,100,Active,No Change,UK,Mid
C111,S111,2023-06,2023-11,June,November,Basic,100,Active,No Change,UK,Mid
C111,S111,2023-06,2023-12,June,December,Pro,250,Active,Expansion,UK,Mid
C111,S111,2023-06,2024-01,June,January,Pro,250,Active,Expansion,UK,Mid
C111,S111,2023-06,2024-02,June,February,Enterprise,600,Active,Expansion,UK,Mid
C111,S111,2023-06,2024-03,June,March,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-04,June,April,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-05,June,May,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,UK,Mid
C111,S111,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,UK,Mid
C112,S112,2023-03,2023-03,March,March,Pro,250,Active,New,USA,Large
C112,S112,2023-03,2023-04,March,April,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-05,March,May,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-06,March,June,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-07,March,July,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-08,March,August,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-09,March,September,Pro,250,Active,No Change,USA,Large
C112,S112,2023-03,2023-10,March,October,Enterprise,600,Active,Expansion,USA,Large
C112,S112,2023-03,2023-11,March,November,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2023-12,March,December,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-01,March,January,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-02,March,February,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-03,March,March,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-04,March,April,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-05,March,May,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-06,March,June,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-07,March,July,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-08,March,August,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-09,March,September,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-10,March,October,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-11,March,November,Enterprise,600,Active,No Change,USA,Large
C112,S112,2023-03,2024-12,March,December,Enterprise,600,Active,No Change,USA,Large
C113,S113,2023-02,2023-02,February,February,Basic,100,Active,New,India,Large
C113,S113,2023-02,2023-03,February,March,Basic,100,Active,No Change,India,Large
C113,S113,2023-02,2023-04,February,April,Basic,100,Active,No Change,India,Large
